"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.683385961E0,3.229800034E1,-1.886000037E0,-4.962900162E1,5.924319052E1
1.691386977E0,3.918600082E1,-3.189000130E0,-5.748300171E1,6.964199787E1
1.699390493E0,5.144000244E1,2.337000132E0,-5.033200073E1,7.200587281E1
1.707393110E0,4.179300308E1,7.405000210E0,-5.374900436E1,6.848682067E1
1.715396313E0,4.986700058E1,-2.887000084E0,-5.789000320E1,7.646113383E1
1.723398071E0,3.461300278E1,-5.649999976E-1,-4.953800201E1,6.043502982E1
1.731403188E0,4.022100067E1,-2.063000202E0,-5.436900330E1,6.766072261E1
1.739406196E0,5.122100067E1,2.416000128E0,-4.899100113E1,7.091929327E1
1.747408071E0,4.256900024E1,6.749000549E0,-5.386300278E1,6.898472192E1
1.755412602E0,4.997400284E1,-3.230000257E0,-5.610300446E1,7.520226706E1
1.763416391E0,3.394700241E1,-1.986000061E0,-4.751900101E1,5.843285570E1
1.771423110E0,4.014800262E1,-3.165000200E0,-5.425200272E1,6.756596140E1
1.779428930E0,5.074200058E1,2.106000185E0,-4.742400360E1,6.948540838E1
1.787434789E0,4.082600021E1,6.690000534E0,-5.117200089E1,6.580343513E1
1.795439477E0,4.811100388E1,-2.960000038E0,-5.698500443E1,7.463726297E1
1.803443149E0,3.191200066E1,-8.160000443E-1,-4.795600128E1,5.760919806E1
1.811452328E0,3.902600098E1,-2.451000214E0,-5.402500153E1,6.669135584E1
1.819458461E0,5.153000259E1,1.805000067E0,-4.921400070E1,7.127844736E1
1.827464360E0,4.175600052E1,6.681000233E0,-5.218300247E1,6.716595187E1
1.835469399E0,4.941800308E1,-2.824000120E0,-5.565500259E1,7.448216779E1
1.843472602E0,3.430800247E1,-1.220000088E-1,-4.708200073E1,5.825606158E1
1.851478344E0,3.962700272E1,-2.211000204E0,-5.414100266E1,6.712999355E1
1.859483149E0,5.043100357E1,2.973000050E0,-4.988100052E1,7.099464109E1
1.867484711E0,4.156800079E1,7.478000164E0,-5.319000244E1,6.791903663E1
1.875487875E0,4.928200150E1,-3.025000095E0,-5.643400192E1,7.498441751E1
1.883491352E0,3.271900177E1,-1.099000096E0,-4.729100037E1,5.751677663E1
1.891493539E0,3.950100327E1,-2.488000154E0,-5.280000305E1,6.598757251E1
1.899494243E0,5.123700333E1,2.776000023E0,-4.999800110E1,7.164312109E1
1.907496391E0,4.102500153E1,6.590000153E0,-5.519200134E1,6.908426640E1
1.915498266E0,4.939800262E1,-3.016000032E0,-5.677000427E1,7.531329434E1
1.923501547E0,3.436500168E1,-1.029000044E0,-4.707900238E1,5.829618038E1
1.931504672E0,4.065700150E1,-2.654000044E0,-5.347600174E1,6.722884983E1
1.939507719E0,5.199000168E1,3.404000044E0,-4.888900375E1,7.144705857E1
1.947510766E0,4.259200287E1,7.030000210E0,-5.319500351E1,6.850699241E1
1.955514164E0,5.005800247E1,-3.681000233E0,-5.654800415E1,7.561104514E1
1.963516664E0,3.397000122E1,-1.448000073E0,-4.930700302E1,5.989355753E1
1.971517328E0,4.066400146E1,-2.475000143E0,-5.414700317E1,6.776123223E1
1.979514477E0,5.207000351E1,2.777000189E0,-4.821700287E1,7.102025318E1
1.987518266E0,4.173700333E1,6.663000107E0,-5.463900375E1,6.907817129E1
1.995520532E0,4.845000076E1,-3.026000261E0,-5.810300446E1,7.571339629E1
2.003523032E0,3.245800018E1,-1.404000044E0,-4.818100357E1,5.811111853E1
2.011527446E0,3.853800201E1,-2.855000019E0,-5.290300369E1,6.551378805E1
2.019530414E0,5.178700256E1,2.021000147E0,-4.798900223E1,7.063230430E1
2.027530453E0,4.358200073E1,6.031000137E0,-5.297400284E1,6.886224457E1
2.035531000E0,4.973000336E1,-3.346000195E0,-5.632400131E1,7.521078430E1
2.043533344E0,3.414800262E1,-2.340000153E0,-4.885800171E1,5.965455569E1
2.051535375E0,4.116600037E1,-3.534000158E0,-5.593200302E1,6.953788683E1
