"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.417569936E0,1.759330139E2,2.735300064E1,9.195800781E1,2.003918342E2
2.425568686E0,1.754470062E2,2.712200165E1,9.173900604E1,1.998331809E2
2.433573374E0,1.744060059E2,2.729700089E1,9.208000183E1,1.991012503E2
2.441577436E0,1.747080078E2,2.841500092E1,9.106800079E1,1.990569794E2
2.449577905E0,1.761040039E2,2.819000053E1,9.173000336E1,2.005534588E2
2.457579350E0,1.768690033E2,2.743800163E1,9.105800629E1,2.008159575E2
2.465580014E0,1.764070129E2,2.765900040E1,8.994400787E1,1.999359374E2
2.473580600E0,1.763560028E2,2.848600197E1,9.139200592E1,2.006623801E2
2.481578022E0,1.759430084E2,2.762100220E1,9.095200348E1,1.999778211E2
2.489574897E0,1.756370087E2,2.658400154E1,9.051200104E1,1.993677263E2
2.497571225E0,1.759110107E2,2.707400131E1,9.151300812E1,2.001307470E2
2.505567436E0,1.761400146E2,2.709000206E1,9.061800385E1,1.999269757E2
2.513564155E0,1.765080109E2,2.722400093E1,9.162000275E1,2.007248092E2
2.521562241E0,1.763140106E2,2.767200089E1,9.318200684E1,2.013336941E2
2.529562632E0,1.754180145E2,2.848600197E1,9.139800262E1,1.998412545E2
2.537562749E0,1.750650024E2,2.853800201E1,9.061900330E1,1.991832734E2
2.545560913E0,1.751780090E2,2.845900154E1,9.084200287E1,1.993728144E2
2.553563296E0,1.750280151E2,2.781500053E1,9.229700470E1,1.998179607E2
2.561561694E0,1.753610077E2,2.748500061E1,9.274200439E1,2.002697872E2
2.569560522E0,1.760850067E2,2.791300201E1,9.162000275E1,2.004477243E2
2.577557241E0,1.764090118E2,2.757500076E1,9.094900513E1,2.003802427E2
2.585554507E0,1.774640045E2,2.758600044E1,9.094200134E1,2.013079927E2
2.593555053E0,1.771840057E2,2.856800079E1,9.172100067E1,2.015515927E2
2.601557241E0,1.760110016E2,2.863200188E1,9.094700623E1,2.001774766E2
2.609556889E0,1.760230103E2,2.707900047E1,9.073000336E1,1.998732246E2
2.617557710E0,1.761940155E2,2.791600227E1,9.050300598E1,2.000360677E2
2.625556225E0,1.770200043E2,2.973300171E1,9.082400513E1,2.011694142E2
2.633556772E0,1.773240051E2,2.885900116E1,9.227700806E1,2.019695298E2
2.641555053E0,1.761540070E2,2.892600060E1,9.183800507E1,2.007515052E2
2.649555600E0,1.757010040E2,2.924200058E1,9.117000580E1,2.000947460E2
2.657554272E0,1.759870148E2,2.835100174E1,9.027900696E1,1.998136826E2
2.665550249E0,1.759480133E2,2.771100044E1,9.072800446E1,1.998929056E2
2.673551772E0,1.761700134E2,2.754900169E1,9.050400543E1,1.999644872E2
2.681553139E0,1.763150024E2,2.793100166E1,9.094800568E1,2.003463518E2
2.689554311E0,1.761490021E2,2.883500099E1,9.206200409E1,2.008366023E2
2.697554936E0,1.753660126E2,2.948400116E1,9.117100525E1,1.998366755E2
2.705555288E0,1.757520142E2,2.824300194E1,9.117400360E1,1.999978414E2
2.713556342E0,1.752700043E2,2.801500130E1,9.140100098E1,1.996460810E2
